;E_th [kJ];E_th [kWh];H2_demand [kg] HRS small;PV generation [kJ] ;PV generation [kWh]
576;43697926.12;12138.31281;0;0;0
577;43571551.93;12103.20887;0;0;0
578;43775163;12159.7675;0;0;0
579;44112269.17;12253.4081;0;0;0
580;44517363.9;12365.93442;0;0;0
581;44910285.09;12475.07919;0;0;0
582;45129172.16;12535.88116;0;0;0
583;45209038.76;12558.06632;3.295219892;0;0
584;45217666.6;12560.46294;3.70586456;0;0
585;45267513.04;12574.30918;4.116509227;0;0
586;45263405.96;12573.16832;10.19771686;70.2;0.0195
587;45262105.87;12572.80719;4.85773447;248.4;0.069
588;45325514.57;12590.42071;5.154667506;338.4;0.094
589;45417702.43;12616.02845;4.696017762;360;0.1
590;45487641.1;12635.45586;0;316.8;0.088
591;45521945.62;12644.98489;10.42609251;136.8;0.038
592;45684515.37;12690.14316;12.58942927;0;0
593;45872968.62;12742.49128;10.3519901;0;0
594;45941548.11;12761.54114;5.982842008;0;0
595;45926508.49;12757.36347;0;0;0
596;45918796.62;12755.22128;11.33991232;0;0
597;45934190.81;12759.49745;18.52268254;0;0
598;45585442.96;12662.62304;12.03142608;0;0
599;44935400.38;12482.05566;0;0;0
600;44290233.11;12302.84253;0;0;0
601;43778324.57;12160.64571;0;0;0
602;43453273.73;12070.35381;5.53086805;0;0
603;43225640.63;12007.1224;5.777471553;0;0
604;43461221.97;12072.56166;0;0;0
605;44085056.03;12245.8489;9.866538258;0;0
606;44602726.31;12389.6462;5.453440636;0;0
607;44911555.63;12475.43212;10.42451761;0;0
608;45044312.06;12512.30891;10.56210078;0;0
609;45078143.82;12521.70662;11.30181802;23.4;0.0065
610;44843862.56;12456.62849;17.23803202;383.4;0.1065
611;44406738.47;12335.20513;5.786561155;1150.2;0.3195
612;44088424.43;12246.78456;5.562448555;1126.8;0.313
613;43872610.29;12186.83619;20.79863224;565.2;0.157
614;43755307.15;12154.25199;17.18929003;1508.4;0.419
615;43705549.34;12140.43037;10.16758502;856.8;0.238
616;44086149.28;12246.15258;12.19977234;361.8;0.1005
617;44689506.99;12413.75194;6.005759022;23.4;0.0065
618;45057578.84;12515.99412;17.68283034;0;0
619;45112005.13;12531.11254;5.019959538;0;0
620;45095517.68;12526.53269;5.804749352;0;0
621;45154553.37;12542.93149;5.257343948;0;0
622;44707678.64;12418.79962;5.651600286;0;0
623;43944765.02;12206.87917;0;0;0
624;43338984.42;12038.60678;0;0;0
625;43047292.58;11957.58127;0;0;0
626;43104909.99;11973.58611;0;0;0
627;43331036.17;12036.39894;11.80467104;0;0
628;43554887.2;12098.57978;5.666614132;0;0
629;43796496.21;12165.69339;5.286784005;0;0
630;43959302.33;12210.91731;0;0;0
631;44055035.88;12237.50997;5.837914798;0;0
632;44067504.88;12240.97358;18.16348791;0;0
633;44012546.73;12225.70743;11.63581371;248.4;0.069
634;43811683.57;12169.9121;5.369579334;565.2;0.157
635;43499219.92;12083.11664;5.73542589;1418.4;0.394
636;43116285.74;11976.74604;4.974457459;2228.4;0.619
637;42727028.42;11868.61901;5.070404871;2836.8;0.788
638;42325065.72;11756.9627;0;3108.6;0.8635
639;41973835.89;11659.39886;12.91890675;2746.8;0.763
640;41679248.4;11577.569;13.3179512;1306.8;0.363
641;41490854.24;11525.23729;4.960168642;113.4;0.0315
642;41364775.53;11490.21543;5.472237839;0;0
643;41235446.6;11454.29072;10.45165342;0;0
644;41075092.91;11409.74803;5.099673525;0;0
645;40848671.26;11346.85313;10.14845872;0;0
646;40251370.76;11180.93632;4.292174699;0;0
647;39410245.2;10947.29033;0;0;0
648;38707549.16;10752.09699;6.257392138;0;0
649;38423007.79;10673.05772;0;0;0
650;38680247.37;10744.51316;5.622700449;0;0
651;39297078.69;10915.85519;5.294921917;0;0
652;39872307.29;11075.64091;0;0;0
653;40367787.48;11213.2743;6.007739904;0;0
654;40722503.9;11311.80664;0;0;0
655;40926114.97;11368.36527;10.85973348;0;0
656;40932172.19;11370.04783;11.46822895;0;0
657;40856767.25;11349.10201;5.395227209;406.8;0.113
658;40744546.26;11317.92952;11.65811279;1553.4;0.4315
659;40285793.47;11190.49819;17.05484529;3376.8;0.938
660;39583126.98;10995.31305;11.32783831;4750.2;1.3195
661;39016880.79;10838.02244;10.27597953;5425.2;1.507
662;38602183.17;10722.82866;11.49135088;5266.8;1.463
663;38317878.18;10643.85505;5.845926877;3895.2;1.082
664;38516259.36;10698.96093;11.81262572;1801.8;0.5005
665;39298349.23;10916.20812;5.096756022;158.4;0.044
666;40235651.55;11176.56988;16.0550826;0;0
667;40984471.07;11384.5753;13.22562926;0;0
668;41506337.08;11529.53808;5.768836141;0;0
669;41812861.7;11614.68381;4.973330433;0;0
670;41582628.44;11550.73012;0;0;0
671;40954864.58;11376.35127;0;0;0
672;40323289.11;11200.91364;0;0;0
673;39939882.17;11094.41171;0;0;0
674;39877478.08;11077.07724;0;0;0
675;39979150.66;11105.31963;0;0;0
676;39956665.09;11099.07364;5.431396739;0;0
677;39765995.78;11046.10994;0;0;0
678;39508224.35;10974.50676;6.013258016;0;0
679;39214996.04;10893.05446;0;0;0
680;38771578.36;10769.88288;10.57990319;0;0
681;38230299.71;10619.5277;0;518.4;0.144
682;37900373.55;10527.88154;10.50958542;2070;0.575
683;37727580.41;10479.88345;10.48491246;4118.4;1.144
684;37500154.15;10416.70949;5.333228136;5986.8;1.663
685;37262652.22;10350.73673;0;7156.8;1.988
686;37105785.13;10307.16254;11.66212292;8123.4;2.2565
687;37050236.03;10291.73223;7.434654943;7448.4;2.069
688;37109330.81;10308.14745;15.32632264;4255.2;1.182
689;37324376.72;10367.88242;12.29715335;475.2;0.132
690;37664112.62;10462.25351;5.204363974;0;0
691;38072693.93;10575.74831;16.16006904;0;0
692;38513777.37;10698.27149;0;0;0
693;38830377.66;10786.21602;11.3646277;0;0
694;38491853.21;10692.18145;5.76205879;0;0
695;37904037.43;10528.89929;0;0;0
696;37302570.75;10361.82521;0;0;0
697;36670552.07;10186.26446;0;0;0
698;36249088.09;10069.19114;0;0;0
699;35995541.93;9998.761647;5.506537188;0;0
700;35974297.36;9992.860378;0;0;0
701;36271869.13;10075.5192;0;0;0
702;36924127.77;10256.70216;0;0;0
703;37648718.43;10457.97734;9.624687272;0;0
704;38163995.37;10601.10983;10.52473645;45;0.0125
705;37795480.31;10498.74453;11.41099194;1441.8;0.4005
706;36976160.73;10271.15576;11.19183422;4006.8;1.113
707;36141181.02;10039.21695;5.622129229;4950;1.375
708;35511142.01;9864.206114;10.6902161;8866.8;2.463
709;35092514.59;9747.920719;11.44362817;9250.2;2.5695
710;34679471.62;9633.186561;12.80203843;9115.2;2.532
711;34163042.33;9489.733981;12.45003514;6908.4;1.919
712;33668241.73;9352.289369;5.184624738;2925;0.8125
713;33050937.65;9180.816014;11.55665417;181.8;0.0505
714;32425655.77;9007.126603;10.73071527;0;0
715;31850929.48;8847.480411;10.9207879;0;0
716;31299516.08;8694.310022;11.22404155;0;0
717;30744261.52;8540.072644;0;0;0
718;30141258.37;8372.571769;4.864357985;0;0
719;29577464.62;8215.962394;0;0;0
720;29130323.96;8091.756656;5.828682202;0;0
721;28869656.88;8019.349133;6.102554899;0;0
722;28770554.93;7991.820814;0;0;0
723;28852371.66;8014.547683;0;0;0
724;28928840.3;8035.788972;0;0;0
725;28855178.66;8015.327406;10.72963903;0;0
726;28713469.37;7975.963714;0;0;0
727;28606891.94;7946.358872;5.474646273;0;0
728;28545492.46;7929.303461;5.204843651;0;0
729;28549215.43;7930.337619;17.13811319;158.4;0.044
730;28512901.69;7920.250469;14.29253939;451.8;0.1255
731;28378667.89;7882.963303;13.10802531;586.8;0.163
732;28130144.79;7813.929108;16.41411381;766.8;0.213
733;27820931.35;7728.036486;0;1150.2;0.3195
734;27525280.16;7645.911156;15.69739411;1960.2;0.5445
735;27312775.33;7586.882036;15.65709274;1015.2;0.282
736;27353225.71;7598.118253;17.32022938;700.2;0.1945
737;27702416.77;7695.115769;10.9317003;45;0.0125
738;28268869.79;7852.463831;10.88458647;0;0
739;28905675.15;8029.354208;5.286913134;0;0
740;29363009.66;8156.391572;17.53310755;0;0
741;29608725.76;8224.646044;5.650085312;0;0
742;29198696.62;8110.749061;0;0;0
743;28277438.53;7854.844036;5.84466916;0;0
744;27389066.69;7608.074081;0;0;0
745;27006989.39;7501.941497;0;0;0
746;27261481.06;7572.633628;0;0;0
747;27925795.04;7757.165289;5.720460884;0;0
748;28604321.31;7945.644808;0;0;0
749;29083491.34;8078.747594;0;0;0
750;29432061.91;8175.572753;11.71190412;0;0
751;29751616.94;8264.338039;11.04384417;0;0
752;30042540.54;8345.15015;10.8839285;0;0
753;30289497.63;8413.749342;15.8151724;68.4;0.019
754;30303384.91;8417.606919;5.967378431;518.4;0.144
755;30079297.5;8355.360417;4.7628738;1103.4;0.3065
756;29857573.88;8293.770522;5.136385988;2116.8;0.588
757;29693881.34;8248.300372;16.13800065;1666.8;0.463
758;29531547.97;8203.207769;16.57831515;2566.8;0.713
759;29298212.23;8138.392286;5.014904863;1756.8;0.488
760;29192403.03;8109.000842;16.36788054;541.8;0.1505
761;29280572.44;8133.492344;17.04739114;68.4;0.019
762;29425531.94;8173.758872;16.85406036;0;0
763;29546144.38;8207.262328;17.75959362;0;0
764;29626010.98;8229.447494;5.517846247;0;0
765;29759860.66;8266.627961;11.45236973;0;0
766;29469675.74;8186.021039;6.134678854;0;0
767;28879968.92;8022.213589;0;0;0
768;28512222.1;7920.061694;0;0;0
769;28509592.38;7919.331217;0;0;0
770;29026908.09;8063.030025;0;0;0
771;29899885.74;8305.523817;0;0;0
772;30760069.37;8544.463714;6.285888329;0;0
773;31498517.75;8749.588264;0;0;0
774;31988472.58;8885.686828;5.792598877;0;0
775;31817393.19;8838.164775;10.25857853;0;0
776;31085563.42;8634.878728;6.44552714;0;0
777;30625628.75;8507.119097;6.044130042;363.6;0.101
778;30766215.23;8546.170897;12.03979976;1240.2;0.3445
779;31704758.54;8806.877372;5.308591124;2611.8;0.7255
780;32560362.32;9044.545089;6.036629427;3758.4;1.044
781;32735696.54;9093.249039;8.894194264;4321.8;1.2005
782;32506408.79;9029.557997;2.042154713;2948.4;0.819
783;31885352.19;8857.042275;12.14636832;655.2;0.182
784;30865405.82;8573.723839;5.671398124;451.8;0.1255
785;29311804.03;8142.167786;16.69940147;181.8;0.0505
786;27702269.03;7695.074731;4.638602833;0;0
787;27031750.1;7508.819472;0;0;0
788;27388180.27;7607.827853;0;0;0
789;27739557.84;7705.432733;5.264169811;0;0
790;27696743.67;7693.539908;0;0;0
791;27540408.43;7650.113453;4.545324443;0;0
792;27578820.04;7660.783344;0;0;0
793;27896454.48;7749.015133;0;0;0
794;28619715.51;7949.920975;0;0;0
795;29592829.26;8220.23035;0;0;0
796;30428104.44;8452.251233;0;0;0
797;31030930.3;8619.702861;0;0;0
798;31441786.76;8733.829656;5.666573655;0;0
799;31810006.34;8836.112872;5.923869696;0;0
800;32056874.79;8904.687442;5.165685981;68.4;0.019
801;32126577.08;8924.049189;9.848374666;1351.8;0.3755
802;32016660.79;8893.516886;11.9509816;4816.8;1.338
803;32004546.36;8890.151767;5.094202287;15571.8;4.3255
804;32168298;8935.638333;11.35633765;10938.6;3.0385
805;32396078.83;8998.910786;25.5815057;12265.2;3.407
806;32575904.25;9048.862292;18.39234666;11926.8;3.313
807;32732978.18;9092.493939;8.006378216;7270.2;2.0195
808;32968795.9;9157.998861;23.43588288;2701.8;0.7505
809;33173441.13;9214.844758;17.6494777;833.4;0.2315
810;33397026.23;9276.951731;4.655552221;0;0
811;33672023.79;9353.339942;5.757914561;0;0
812;33995774.55;9443.270708;5.504996689;0;0
813;34184966.49;9495.824025;0;0;0
814;33772839.49;9381.344303;5.65161725;0;0
815;33085212.62;9190.336839;0;0;0
816;32716608.92;9087.946922;0;0;0
817;32602083.24;9056.134233;0;0;0
818;32436381.47;9010.105964;0;0;0
819;32185110.46;8940.308461;0;0;0
820;32336688.58;8982.413494;5.740593056;0;0
821;32833912.06;9120.531128;11.41904608;0;0
822;33279457.16;9244.293656;11.47922591;0;0
823;33692322.85;9358.978569;5.82092639;0;0
824;34113284.52;9475.912367;5.050783145;90;0.025
825;34582615.27;9606.282019;0;3985.2;1.107
826;34663811.5;9628.836528;11.74187947;13343.4;3.7065
827;34482479.16;9578.466433;5.715765193;22433.4;6.2315
828;34316422.83;9532.339675;0;36541.8;10.1505
829;34121764.62;9478.26795;5.227264298;34426.8;9.563
830;33948646.46;9430.179572;17.07173058;31590;8.775
831;33977041.5;9438.067083;11.98646885;25315.2;7.032
832;34577533.12;9604.870311;16.73487917;13458.6;3.7385
833;35425631.87;9840.453297;0;2543.4;0.7065
834;35970781.22;9991.883672;5.831597602;0;0
835;36134503.31;10037.36203;10.69376922;0;0
836;36224209.19;10062.28033;11.0275846;0;0
837;36185413.46;10051.50374;0;0;0
838;35589501.69;9885.972692;0;0;0
839;34718592.36;9644.053433;0;0;0
840;34039061.48;9455.294856;6.325519497;0;0
841;33796950.16;9388.041711;0;0;0
842;34087726.03;9468.812786;11.17776042;0;0
843;34594759.25;9609.655347;0;0;0
844;35081404.77;9744.834658;10.64041936;0;0
845;35470780.28;9852.994522;0;0;0
846;35738006.88;9927.224133;4.812228527;0;0
847;35935885.75;9982.190486;16.63542894;0;0
848;36063796.4;10017.72122;0;0;0
849;36144844.9;10040.23469;6.284124013;1173.6;0.326
850;36112106.39;10031.14066;0;6301.8;1.7505
851;36013595.39;10003.7765;10.62016532;11026.8;3.063
852;35910918.21;9975.255058;21.90844796;21601.8;6.0005
853;35771927.28;9936.646467;11.26150866;12940.2;3.5945
854;35556024.5;9876.673472;10.79646735;8506.8;2.363
855;35300705.5;9805.751528;18.35766114;3490.2;0.9695
856;35314415.49;9809.559858;10.89658326;833.4;0.2315
857;35542344.06;9872.87335;10.82793296;295.2;0.082
858;35765220.02;9934.783339;5.839941014;0;0
859;36007538.17;10002.09394;5.619348003;0;0
860;36256534.03;10071.25945;6.038166471;0;0
861;36350199.26;10097.27757;5.278990188;0;0
862;35795062.89;9943.073025;0;0;0
863;34883171.33;9689.769814;16.86920173;0;0
864;34080220.99;9466.728053;0;0;0
865;33455559.61;9293.211003;0;0;0
866;32920042.71;9144.456308;0;0;0
867;32492048.76;9025.5691;0;0;0
868;32463712.81;9017.698003;6.173060495;0;0
869;32731530.36;9092.091767;0;0;0
870;33078268.98;9188.40805;12.94546769;0;0
871;33462887.36;9295.246489;9.376131453;0;0
872;33839971.16;9399.991989;0;90;0.025
873;34310158.78;9530.599661;17.0445158;518.4;0.144
874;34782207.89;9661.724414;22.25123046;1756.8;0.488
875;35182840.96;9773.011378;6.284760899;2633.4;0.7315
876;35481121.86;9855.867183;15.35030797;4255.2;1.182
877;35606048.23;9890.568953;7.580812602;5941.8;1.6505
878;35784780.4;9940.216778;20.28930444;5266.8;1.463
879;35954707.44;9987.418733;11.5750661;2701.8;0.7505
880;36227873.06;10063.29807;11.45687966;810;0.225
881;36519683.09;10144.35641;5.144961919;113.4;0.0315
882;36749768.62;10208.26906;5.960152652;0;0
883;36910063.21;10252.79534;6.990737277;0;0
884;37056263.7;10293.40658;20.96807176;0;0
885;37039776.26;10288.82674;11.09711352;0;0
886;36518619.38;10144.06094;5.435541818;0;0
887;35735495.35;9926.526486;0;0;0
888;35160503.13;9766.806425;0;0;0
889;34939872.77;9705.520214;5.691294416;0;0
890;35092455.49;9747.904303;0;0;0
891;35693597.15;9914.888097;0;0;0
892;36605754.64;10168.26518;0;0;0
893;37479116.4;10410.86567;0;0;0
894;38160774.7;10600.21519;10.74792634;0;0
895;38733905.43;10759.41818;0;0;0
896;39278404.74;10910.66798;6.624339819;23.4;0.0065
897;39726372.73;11035.10354;27.43751674;1015.2;0.282
898;39836879.97;11065.79999;0;3060;0.85
899;39808248.55;11057.84682;0;6843.6;1.901
900;39803639.16;11056.56643;16.21780937;6280.2;1.7445
901;39827217.97;11063.1161;9.818074474;6346.8;1.763
902;39863649.91;11073.23609;13.17053511;11633.4;3.2315
903;39807805.34;11057.72371;16.03994669;5920.2;1.6445
904;39751162.99;11041.98972;5.625705494;3286.8;0.913
905;39658945.59;11016.37378;12.01818267;518.4;0.144
906;39482340.83;10967.3169;6.054267726;0;0
907;39266408.5;10907.33569;11.10376404;0;0
908;39064718.02;10851.31056;5.540614424;0;0
909;38560225.87;10711.17385;0;0;0
910;37659237.3;10460.89925;0;0;0
911;36714754.96;10198.54304;1.862390558;0;0
912;35944513.59;9984.587108;3.724781116;0;0
913;35448294.71;9846.748531;0;0;0
914;35393661.59;9831.572664;0;0;0
915;35848395.93;9957.887758;0;0;0
916;36367307.2;10102.02978;7.499957157;0;0
917;36641950.19;10178.3195;9.396472954;0;0
918;36899780.72;10249.93909;5.479912565;0;0
919;37193718.16;10331.58838;12.24163036;0;0
920;37524412.55;10423.44793;0;90;0.025
921;37934234.86;10537.28746;5.724479117;2701.8;0.7505
922;38360662.8;10655.73967;11.7858415;7763.4;2.1565
923;38831589.11;10786.55253;5.723518996;12376.8;3.438
924;39218778.11;10894.10503;5.637315744;14785.2;4.107
925;39485325.12;10968.14587;11.27602133;16945.2;4.707
926;39624050.12;11006.68059;18.65897778;13433.4;3.7315
927;39655133.97;11015.31499;11.47083202;8798.4;2.444
928;39638853.36;11010.7926;11.38089754;4636.8;1.288
929;39522909.4;10978.58594;11.91614376;676.8;0.188
930;39239520.38;10899.86677;0;0;0
931;38926081.66;10812.80046;5.845269259;0;0
932;38598696.57;10721.86016;17.08214502;0;0
933;37895823.25;10526.61757;6.167929578;0;0
934;36721314.48;10200.36513;0;0;0
935;35475773.79;9854.381608;0;0;0
936;34530611.86;9591.836628;0;0;0
937;34094551.47;9470.708742;0;0;0
938;34228519.34;9507.922039;0;0;0
939;34807677.74;9668.799372;0;0;0
940;35377085.5;9826.968194;0;0;0
941;35594199.73;9887.277703;6.002245697;0;0
942;35677966.58;9910.546272;5.349061207;0;0
943;35759842.4;9933.289556;17.93804521;0;0
944;35888905.4;9969.140389;5.681733975;520.2;0.1445
945;36061964.47;10017.21235;0;9676.8;2.688
946;36276064.86;10076.68468;7.365842445;23088.6;6.4135
947;36523228.78;10145.34133;3.92686882;24863.4;6.9065
948;36704945.23;10195.81812;9.076095877;24211.8;6.7255
949;36833269.55;10231.46376;12.25760493;22006.8;6.113
950;36893723.51;10248.25653;11.53505876;16673.4;4.6315
951;36876615.57;10243.50433;11.7961737;11206.8;3.113
952;36862551.01;10239.5975;17.22786511;5333.4;1.4815
953;36868933.25;10241.37035;0;878.4;0.244
954;36905069.7;10251.40825;5.597493729;0;0
955;36991023.06;10275.28418;10.62020047;0;0
956;37091306.91;10303.14081;5.789566882;0;0
957;36776095.34;10215.58204;5.299553191;0;0
958;35861396.78;9961.499106;1.772962691;0;0
959;34739009.61;9649.724892;3.545925381;0;0
960;33861658.94;9406.016372;0;0;0
961;33417295.74;9282.58215;0;0;0
962;33474942.7;9298.595194;0;0;0
963;34023017.24;9450.838122;0;0;0
964;34723704.06;9645.47335;5.050986869;0;0
965;35203287.75;9778.691042;11.56386251;0;0
966;35524970.19;9868.047275;0;0;0
967;35765988.26;9934.996739;0;0;0
968;35955712.05;9987.697792;5.860168295;428.4;0.119
969;36134503.31;10037.36203;5.501830568;6818.4;1.894
970;36186654.45;10051.84846;17.07744894;16338.6;4.5385
971;36114026.97;10031.67416;10.73470892;32895;9.1375
972;36030644.23;10008.51229;11.3006027;40635;11.2875
973;35945400.01;9984.833336;0;41536.8;11.538
974;35856107.8;9960.029944;0;36856.8;10.238
975;35776034.37;9937.787325;0;27001.8;7.5005
976;35780702.86;9939.084128;5.725151299;13860;3.85
977;35915054.84;9976.404122;15.7335141;3016.8;0.838
978;36019357.13;10005.37698;10.87815859;23.4;0.0065
979;36076472.23;10021.24229;28.36900728;0;0
980;36081879.41;10022.74428;6.82258796;0;0
981;35647828.24;9902.174511;17.13239756;0;0
982;34752749.14;9653.541428;6.012578855;0;0
983;33773371.34;9381.492039;4.899462488;0;0
984;33054512.88;9181.809133;0;0;0
985;32780785.85;9105.773847;0;0;0
986;32986347.05;9162.874181;0;0;0
987;33710376.3;9363.993417;5.627059218;0;0
988;34639050.79;9621.958553;6.81593806;0;0
989;35321565.96;9811.5461;0;0;0
990;35797426.68;9943.729633;0;0;0
991;36082381.71;10022.88381;11.73019668;0;0
992;36258956.92;10071.93248;16.39292059;790.2;0.2195
993;36387576.71;10107.6602;21.2536325;8235;2.2875
994;36439255.09;10122.0153;16.62960615;18451.8;5.1255
995;36465936.39;10129.42678;4.24650294;23783.4;6.6065
996;36482335.19;10133.982;17.76916012;18993.6;5.276
997;36504791.21;10140.21978;10.39058913;17573.4;4.8815
998;36570504.6;10158.4735;28.05982299;12691.8;3.5255
999;36702463.25;10195.12868;18.13359144;8821.8;2.4505
1000;37001276.01;10278.13223;16.11571093;6188.4;1.719
1001;37407227.6;10390.89656;0;1488.6;0.4135
1002;37808215.24;10502.28201;5.061181386;0;0
1003;38167393.32;10602.0537;10.67817901;0;0
1004;38454091.65;10681.69213;0;0;0
1005;38261472.21;10628.18673;11.16494425;0;0
1006;37540072.67;10427.79796;6.124254648;0;0
1007;36685975.8;10190.54883;0;0;0
1008;35912159.2;9975.599778;4.931393629;0;0
1009;35342633.25;9817.398125;0;0;0
1010;35196166.83;9776.713008;0;0;0
1011;35625874.53;9896.076258;0;0;0
1012;36361072.7;10100.29797;5.46543293;0;0
1013;36797517.2;10221.53256;5.518315003;0;0
1014;37030852.94;10286.34804;15.02405091;0;0
1015;37191177.09;10330.88253;23.62141417;0;0
1016;37339800.46;10372.16679;6.105771953;360;0.1
1017;37480446.04;10411.23501;10.59252855;3580.2;0.9945
1018;37578868.39;10438.57455;7.509292975;8191.8;2.2755
1019;37573933.98;10437.20388;26.36741557;13118.4;3.644
1020;37458699.16;10405.19421;16.20330678;17080.2;4.7445
1021;37157404.42;10321.50123;3.696287939;16538.4;4.594
1022;36588262.58;10163.40627;1.84814397;13838.4;3.844
1023;35878327.43;9966.202064;16.32425719;11251.8;3.1255
1024;35345144.77;9818.095769;22.0914807;5605.2;1.557
1025;34913073.28;9698.075911;11.9381324;923.4;0.2565
1026;34433460.04;9564.850011;22.7202907;0;0
1027;33972757.13;9436.876981;0;0;0
1028;33532560.11;9314.600031;5.731443541;0;0
1029;32883078.92;9134.188589;5.748481349;0;0
1030;32016926.72;8893.590756;0;0;0
1031;31080569.92;8633.491644;0;0;0
